,substancia,cnpj,laboratorio,codigo_ggrem,registro,ean_1,ean_2,ean_3,produto,apresentacao,classe_terapeutica,tipo_de_produto_status_do_produto,regime_de_preco,pf_sem_impostos,pf_0,pf_12,pf_17,pf_17_alc,pf_175,pf_175_alc,pf_18,pf_18_alc,pf_20,pmc_0,pmc_12,pmc_17,pmc_17_alc,pmc_175,pmc_175_alc,pmc_18,pmc_18_alc,pmc_20,restricao_hospitalar,cap,confaz_87,icms_0,analise_recursal,lista_de_concessao_de_credito_tributario_piscofins,comercializacao_2020,tarja,mes,ano,pf_19,pf_21,pf_22,pmc_19,pmc_21,pmc_22,comercializacao_2022,unnamed_4,comercializacao_2019,pf_12_alc,pf_19_alc,pf_195,pf_195_alc,pf_20_alc,pf_205,pf_21_alc,pf_22_alc,pmc_sem_imposto,pmc_12_alc,pmc_19_alc,pmc_195,pmc_195_alc,pmc_20_alc,pmc_205,pmc_21_alc,pmc_22_alc,destinacao_comercial_,comercializacao_2018
105,TOCILIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529208501150212,1010006550013,7896226505855,    -     ,    -     ,ACTEMRA,20 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 4 ML,M1C - AGENTES ANTI-REUMÁTICOS ESPECÍFICOS,Biológico,Regulado,"593,82","593,82","674,80","715,45","715,45","719,78","719,78","724,17","724,17","742,28",,,,,,,,,,True,True,False,False,,Positiva,Sim,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
106,TOCILIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529208502157210,1010006550031,7896226505879,    -     ,    -     ,ACTEMRA,20 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 10 ML ,M1C - AGENTES ANTI-REUMÁTICOS ESPECÍFICOS,Biológico,Regulado,"1484,58","1484,58","1687,02","1788,65","1788,65","1799,49","1799,49","1810,46","1810,46","1855,73",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
107,TOCILIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529220090026707,1010006550056,7896226505893,    -     ,    -     ,ACTEMRA,20 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 20 ML ,M1C - AGENTES ANTI-REUMÁTICOS ESPECÍFICOS,Biológico,Regulado,"2969,17","2969,17","3374,06","3577,31","3577,31","3598,99","3598,99","3620,94","3620,94","3711,46",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
108,TOCILIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529220090026807,1010006550064,7896226505909,    -     ,    -     ,ACTEMRA,20 MG/ML SOL DIL INFUS IV CT 4 FA VD TRANS X 20 ML ,M1C - AGENTES ANTI-REUMÁTICOS ESPECÍFICOS,Biológico,Regulado,"11876,73","11876,73","13496,29","14309,31","14309,31","14396,03","14396,03","14483,81","14483,81","14845,91",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja -(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
109,TOCILIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529215110026303,1010006550080,7896226506890,    -     ,    -     ,ACTEMRA,"162 MG SOL INJ SC CT 4 SER PREENC VD TRANS X 0,9 ML",M1C - AGENTES ANTI-REUMÁTICOS ESPECÍFICOS,Biológico,Regulado,"3990,00","3990,00","4534,09","4807,23","4807,23","4836,36","4836,36","4865,85","4865,85","4987,50",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja Vermelha (*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
110,CARBOPLATINA,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504401302150416,1163700140026,7896014665303,    -     ,    -     ,B -PLATIN,10 MG / ML    SOL INJ CT FA VD AMB X 5 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"95,99","95,99","109,08","115,65","115,65","116,35","116,35","117,06","117,06","119,99",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
111,CARBOPLATINA,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504401304153412,1163700140034,7896014665310,    -     ,    -     ,B -PLATIN,10 MG / ML SOL INJ CT FA VD AMB X 15 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"286,39","286,39","325,44","345,05","345,05","347,14","347,14","349,26","349,26","357,99",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
112,CARBOPLATINA,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504401303157414,1163700140042,7896014665327,    -     ,    -     ,B -PLATIN,10 MG / ML SOL INJ CT  FA VD AMB X 45 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"863,96","863,96","981,77","1040,92","1040,92","1047,22","1047,22","1053,61","1053,61","1079,95",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
113,CARBOPLATINA,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504420030065907,1163700140050,7896014665129,    -     ,    -     ,B -PLATIN,150 MG PO LIOF SOL INJ CT FA VD AMB,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"229,67","229,67","260,99","276,71","276,71","278,39","278,39","280,09","280,09","287,09",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja -(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
114,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090008117,1168800260016,7898179364794,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT FA VD AMB X 5 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"75,56","75,56","85,86","91,04","91,04","91,59","91,59","92,15","92,15","94,45",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
115,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090008017,1168800260024,7898179364947,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT 10 FA VD AMB X 5 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"755,69","755,69","858,74","910,47","910,47","915,99","915,99","921,57","921,57","944,61",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
116,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090008317,1168800260032,7898179364800,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT FA VD AMB X 15 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"226,70","226,70","257,61","273,13","273,13","274,79","274,79","276,46","276,46","283,38",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
117,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090007917,1168800260040,7898179364930,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT 10 FA VD AMB X 15 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"2267,06","2267,06","2576,21","2731,40","2731,40","2747,95","2747,95","2764,71","2764,71","2833,83",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
118,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090008217,1168800260059,7898179364817,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT FA VD AMB X 45 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"680,11","680,11","772,85","819,41","819,41","824,38","824,38","829,40","829,40","850,14",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
119,CARBOPLATINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522717110062617,1211003760018,7891268105728,    -     ,    -     ,PLATAMINE CS,10 MG/ML SOL INJ CT FA PLAS TRANS X 5 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"88,95","88,95","101,08","107,17","107,17","107,82","107,82","108,48","108,48","111,19",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
120,CARBOPLATINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522717110062317,1211003760026,7891268105704,    -     ,    -     ,PLATAMINE CS,10 MG/ML SOL INJ CT FA PLAS TRANS X 15 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"179,77","179,77","204,28","216,59","216,59","217,90","217,90","219,23","219,23","224,71",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
121,CARBOPLATINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522717110062417,1211003760034,7891268105711,    -     ,    -     ,PLATAMINE CS,10 MG/ML SOL INJ CT FA PLAS TRANS X 45 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"541,63","541,63","615,49","652,57","652,57","656,52","656,52","660,52","660,52","677,04",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
122,CRIZOTINIBE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720030084317,1211004540021,7891268110371,    -     ,    -     ,XALKORI,200 MG CAP DUR CT BL AL PLAS TRANS X 60,"L1H3 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, ALK",Novo,Regulado,"19707,25","22072,12","25506,28","27275,14","23743,66","27465,64","23887,57","27658,82","24033,23","28459,59",29608.96,34070.88,36355.7,32824.22,36601.24,33023.16,36850.08,33224.53,37880.66,False,False,False,False,,Negativa,Não,Tarja Vermelha(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
123,CRIZOTINIBE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720030084417,1211004540038,7891268110388,    -     ,    -     ,XALKORI,200 MG CAP DUR CT FR PLAS OPC X 60 ,"L1H3 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, ALK",Novo,Regulado,"19707,25","22072,12","25506,28","27275,14","23743,66","27465,64","23887,57","27658,82","24033,23","28459,59",29608.96,34070.88,36355.7,32824.22,36601.24,33023.16,36850.08,33224.53,37880.66,False,False,False,False,,Negativa,Sim,Tarja Vermelha(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
124,CRIZOTINIBE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720030084517,1211004540054,7891268110401,    -     ,    -     ,XALKORI,250 MG CAP DUR CT BL AL PLAS TRANS X 60,"L1H3 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, ALK",Novo,Regulado,"24355,26","27277,90","31522,01","33708,06","29343,68","33943,50","29521,53","34182,24","29701,54","35171,88",36592.33,42106.6,44930.3,40565.92,45233.75,40811.78,45541.28,41060.64,46814.94,False,False,False,False,,Negativa,Não,Tarja Vermelha(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
125,CRIZOTINIBE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720030084617,1211004540062,7891268110418,    -     ,    -     ,XALKORI,250 MG CAP DUR CT FR PLAS OPC X 60,"L1H3 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, ALK",Novo,Regulado,"24355,26","27277,90","31522,01","33708,06","29343,68","33943,50","29521,53","34182,24","29701,54","35171,88",36592.33,42106.6,44930.3,40565.92,45233.75,40811.78,45541.28,41060.64,46814.94,False,False,False,False,,Negativa,Sim,Tarja Vermelha(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
126,RITUXIMABE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720090089607,1211004780012,7891045033152,    -     ,    -     ,RUXIENCE,10 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 10 ML,"L1G1 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, CD20",Biológico,Regulado,"938,69","938,69",,,,,,,,,,,,,,,,,,True,False,False,True,,Positiva,Sim,Tarja Vermelha(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
127,RITUXIMABE,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720090089707,1211004780020,7891045033169,    -     ,    -     ,RUXIENCE,10 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 50 ML,"L1G1 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, CD20",Biológico,Regulado,"4693,48","4693,48",,,,,,,,,,,,,,,,,,True,True,False,True,,Positiva,Sim,Tarja Vermelha(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
128,CARBOPLATINA,64.711.500/0001-14,UCB BIOPHARMA LTDA.,525217040021604,1236100600017,7895197130097,    -     ,    -     ,CITOPLATINA,10 MG/ ML SOL INJ CX 1 FA VD AMB X 5 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"151,74","151,74","172,43","182,82","182,82","183,93","183,93","185,05","185,05","189,68",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
129,CARBOPLATINA,64.711.500/0001-14,UCB BIOPHARMA LTDA.,525217040021704,1236100600025,7895197130042,    -     ,    -     ,CITOPLATINA,10 MG/ ML SOL INJ CX 1 FA VD AMB X 15 ML ,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"192,32","192,32","218,55","231,71","231,71","233,12","233,12","234,54","234,54","240,40",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
130,CARBOPLATINA,64.711.500/0001-14,UCB BIOPHARMA LTDA.,525217040021804,1236100600033,7895197130059,    -     ,    -     ,CITOPLATINA,10 MG/ ML SOL INJ CX 1 FA VD AMB X 45 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"579,47","579,47","658,49","698,16","698,16","702,39","702,39","706,67","706,67","724,34",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
131,CARBOPLATINA,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538000202151110,1553700030024,7898902274260,    -     ,    -     ,CARBOPLATINA,10 MG/ML SOL INJ IV CT FA VD AMB X 15 ML ,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Genérico,Regulado,"436,28","436,28","495,77","525,64","525,64","528,82","528,82","532,05","532,05","545,35",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
132,CARBOPLATINA,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538000203156116,1553700030032,7898902274277,    -     ,    -     ,CARBOPLATINA,10 MG/ML SOL INJ IV CT FA VD AMB X 45 ML ,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Genérico,Regulado,"1130,48","1130,48","1284,64","1362,02","1362,02","1370,28","1370,28","1378,63","1378,63","1413,10",,,,,,,,,,True,False,False,False,,Positiva,Não,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
133,CARBOPLATINA,05.333.542/0001-08,TEVA FARMACÊUTICA LTDA.,537500703151411,1557300080027,7898919602216,    -     ,    -     ,TEVACARBO,10 MG/ML SOL INJ IV CT FA VD AMB X 15 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"507,34","507,34","576,52","611,25","611,25","614,96","614,96","618,71","618,71","634,18",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
134,CARBOPLATINA,05.333.542/0001-08,TEVA FARMACÊUTICA LTDA.,537500701157412,1557300080035,7898919602261,    -     ,    -     ,TEVACARBO,10 MG/ML SOL INJ IV CT FA VD AMB X 45 ML,L1F - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"1378,76","1378,76","1566,77","1661,16","1661,16","1671,22","1671,22","1681,41","1681,41","1723,45",,,,,,,,,,True,False,False,False,,Positiva,Sim,Tarja Vermelha,07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
135,RITUXIMABE,05.452.889/0001-61,CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DOS BRASIL LTDA,545120040000407,1921600030011,7898576550103,    -     ,    -     ,TRUXIMA,10 MG/ML SOL DIL INFUS IV  CT 1 FA VD TRANS X 50 ML,"L1G1 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, CD20",Biológico,Regulado,"3677,42","3677,42",,,,,,,,,,,,,,,,,,True,True,False,True,,Positiva,Sim,Tarja Vermelha(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
136,RITUXIMABE,05.452.889/0001-61,CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DOS BRASIL LTDA,545120040000507,1921600030021,7898576550080,    -     ,    -     ,TRUXIMA,10 MG/ML SOL DIL INFUS IV CT 2 FA VD TRANS X 10 ML,"L1G1 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, CD20",Biológico,Regulado,"1236,63","1236,63",,,,,,,,,,,,,,,,,,True,False,False,True,,Positiva,Sim,Tarja Vermelha(*),07,2021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
137,RITUXIMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529216020026403,1010005480046,7896226506845,    -     ,    -     ,MABTHERA,"1400 MG SOL INJ SC CT 1 FA VD TRANS X 11,7 ML (REST HOSP)","L1G1 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, CD20",Novo,Regulado,"9211,62","9211,62",,,,,,,,,,,,,,,,,,True,False,False,True,,Positiva,,Tarja Vermelha(*),07,2020,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,
138,CRIZOTINIBE,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,522216050059401,1021602410035,7891268110388,    -     ,    -     ,XALKORI,200 MG CAP DUR CT FR PLAS OPC X 60 ,"L1H3 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, ALK",Novo,Regulado,"18454,20","20668,71","23884,51","25540,90","22233,97","25719,30","22368,73","25900,19","22505,12","26650,05",27726.34,31904.55,34044.09,30737.16,34274.03,30923.46,34507.04,31112.01,35472.1,False,False,False,False,,Negativa,,Tarja Vermelha(*),07,2020,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,
139,CRIZOTINIBE,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,522216050059601,1021602410061,7891268110418,    -     ,    -     ,XALKORI,250 MG CAP DUR CT FR PLAS OPC X 60,"L1H3 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, ALK",Novo,Regulado,"22806,69","25543,50","29517,76","31564,82","27477,93","31785,28","27644,48","32008,84","27813,04","32935,56",34265.7,39429.35,42073.52,37986.63,42357.67,38216.87,42645.64,38449.9,43838.33,False,False,False,False,,Negativa,,Tarja Vermelha(*),07,2020,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,
140,CRIZOTINIBE,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,522216050059301,1021602410027,7891268110371,    -     ,    -     ,XALKORI,200 MG CAP DUR CT BL AL PLAS TRANS X 60,"L1H3 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, ALK",Novo,Regulado,"18454,20","20668,71","23884,51","25540,90","22233,97","25719,30","22368,73","25900,19","22505,12","26650,05",27726.34,31904.55,34044.09,30737.16,34274.03,30923.46,34507.04,31112.01,35472.1,False,False,False,False,,Negativa,,Tarja Vermelha(*),07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
141,CARBOPLATINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522717110062317,1211003760026,7891268105704,    -     ,    -     ,PLATAMINE CS,10 MG/ML SOL INJ CT FA PLAS TRANS X 15 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"179,77","179,77","204,28","216,59","216,59","217,90","217,90","219,23","219,23","224,71",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
142,CARBOPLATINA,64.711.500/0001-14,UCB BIOPHARMA LTDA.,525217040021604,1236100600017,7895197130097,    -     ,    -     ,CITOPLATINA,10 MG/ ML SOL INJ CX 1 FA VD AMB X 5 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"139,93","139,93","159,01","168,59","168,59","169,61","169,61","170,65","170,65","174,91",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
143,CARBOPLATINA,64.711.500/0001-14,UCB BIOPHARMA LTDA.,525217040021704,1236100600025,7895197130042,    -     ,    -     ,CITOPLATINA,10 MG/ ML SOL INJ CX 1 FA VD AMB X 15 ML ,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"177,35","177,35","201,53","213,67","213,67","214,97","214,97","216,28","216,28","221,69",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
144,CARBOPLATINA,64.711.500/0001-14,UCB BIOPHARMA LTDA.,525217040021804,1236100600033,7895197130059,    -     ,    -     ,CITOPLATINA,10 MG/ ML SOL INJ CX 1 FA VD AMB X 45 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"534,37","534,37","607,24","643,82","643,82","647,72","647,72","651,67","651,67","667,96",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
145,CARBOPLATINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522717110062417,1211003760034,7891268105711,    -     ,    -     ,PLATAMINE CS,10 MG/ML SOL INJ CT FA PLAS TRANS X 45 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"541,63","541,63","615,49","652,57","652,57","656,52","656,52","660,52","660,52","677,04",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
146,CARBOPLATINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522717110062617,1211003760018,7891268105728,    -     ,    -     ,PLATAMINE CS,10 MG/ML SOL INJ CT FA PLAS TRANS X 5 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"88,95","88,95","101,08","107,17","107,17","107,82","107,82","108,48","108,48","111,19",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
147,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090008117,1168800260016,7898179364794,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT FA VD AMB X 5 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"69,68","69,68","79,18","83,95","83,95","84,46","84,46","84,98","84,98","87,10",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
148,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090008217,1168800260059,7898179364817,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT FA VD AMB X 45 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"627,18","627,18","712,70","755,64","755,64","760,22","760,22","764,85","764,85","783,97",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
149,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090008317,1168800260032,7898179364800,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT FA VD AMB X 15 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"209,06","209,06","237,57","251,88","251,88","253,41","253,41","254,95","254,95","261,32",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
150,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090007917,1168800260040,7898179364930,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT 10 FA VD AMB X 15 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"2090,61","2090,61","2375,69","2518,81","2518,81","2534,07","2534,07","2549,52","2549,52","2613,26",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
151,CARBOPLATINA,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508618090008017,1168800260024,7898179364947,    -     ,    -     ,EVOCARB,10 MG/ML PO LIOF INJ CT 10 FA VD AMB X 5 ML,L01F0 - COMPOSTOS ANTINEOPLÁSICOS DE PLATINA,Similar,Regulado,"696,87","696,87","791,90","839,60","839,60","844,69","844,69","849,84","849,84","871,09",,,,,,,,,,True,False,False,False,,Positiva,,Tarja  Vermelha,07,2020,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
